left,left_label,right,right_label,weight
http://sweetontology.net/matrElement#Cd,,CHEBI:22977,cadmium atom,
http://sweetontology.net/matrElement#Cd,,CHEBI:48775,cadmium(2+),
http://sweetontology.net/matrElement#Cd,,CHEBI:52619,cadmium-111,
http://sweetontology.net/matrElement#Cd,,CHEBI:52620,cadmium-113,
http://sweetontology.net/matrElement#Cd,,CHEBI:8673,pyrimethamine,
http://sweetontology.net/matrElement#Cd,,FIX:0000043,circular dichroism spectroscopy,
http://sweetontology.net/matrElement#Cd,,UO:0000014,candela,
http://sweetontology.net/matrElement#Ch,,CHEBI:29429,methylidyne group,
http://sweetontology.net/matrElement#Ch,,CHEBI:29430,hydridocarbon(.),
http://sweetontology.net/matrElement#Ch,,CHEBI:29432,methanylylidene group,
http://sweetontology.net/matrElement#Ch,,CHEBI:29433,methanetriyl group,
http://sweetontology.net/matrElement#Ch,,CHEBI:51382,hydridocarbon,
http://sweetontology.net/matrElement#Ch,,CHEBI:51383,hydridocarbon(3.),
http://sweetontology.net/matrElement#Chalcogen,,CHEBI:33303,chalcogen,
http://sweetontology.net/matrElement#Chlorine,,CHEBI:23116,chlorine atom,
http://sweetontology.net/matrElement#Chlorine,,CHEBI:29310,dichlorine,
http://sweetontology.net/matrElement#Chromium,,CHEBI:28073,chromium atom,
http://sweetontology.net/matrElement#Cl,,CHEBI:17996,chloride,
http://sweetontology.net/matrElement#Cl,,CHEBI:23116,chlorine atom,
http://sweetontology.net/matrElement#Cl,,CHEBI:29311,chlorine(.),
http://sweetontology.net/matrElement#Cl,,CHEBI:30120,chlorine(1+),
http://sweetontology.net/matrElement#Cl,,CHEBI:33432,monoatomic chlorine,
http://sweetontology.net/matrElement#Cl,,CHEBI:47853,chloro group,
http://sweetontology.net/matrElement#Cl,,GO:0008813,chorismate lyase activity,-50
http://sweetontology.net/matrElement#Copper,,CHEBI:28694,copper atom,
http://sweetontology.net/matrElement#Copper,,CHEBI:30052,copper(0),
http://sweetontology.net/matrElement#Cu,,CHEBI:23378,copper cation,
http://sweetontology.net/matrElement#Cu,,CHEBI:28694,copper atom,
http://sweetontology.net/matrElement#Cu,,CHEBI:29036,copper(2+),
http://sweetontology.net/matrElement#Cu,,CHEBI:29037,copper(3+),
http://sweetontology.net/matrElement#Cu,,CHEBI:30052,copper(0),
http://sweetontology.net/matrElement#Cu,,CHEBI:49552,copper(1+),
http://sweetontology.net/matrElement#Cu,,CHEBI:52630,copper-63,
http://sweetontology.net/matrElement#Element,,CHEBI:33250,atom,
http://sweetontology.net/matrElement#F,,CHEBI:17051,fluoride,
http://sweetontology.net/matrElement#F,,CHEBI:17295,L-phenylalanine,
http://sweetontology.net/matrElement#F,,CHEBI:21138,Fe4S2 iron-sulfur cluster,
http://sweetontology.net/matrElement#F,,CHEBI:24061,fluorine atom,
http://sweetontology.net/matrElement#F,,CHEBI:28044,phenylalanine,
http://sweetontology.net/matrElement#F,,CHEBI:29997,L-phenylalanine residue,
http://sweetontology.net/matrElement#F,,CHEBI:30239,fluorine(.),
http://sweetontology.net/matrElement#F,,CHEBI:30240,fluorine(1+),
http://sweetontology.net/matrElement#F,,CHEBI:36895,monoatomic fluorine,
http://sweetontology.net/matrElement#F,,CHEBI:36939,fluorine-18 atom,
http://sweetontology.net/matrElement#F,,CHEBI:36940,fluorine-19 atom,
http://sweetontology.net/matrElement#F,,CHEBI:42645,fluoro group,
http://sweetontology.net/matrElement#F,,PATO:0001348,F minus mating type,
http://sweetontology.net/matrElement#F,,UO:0000195,degree Fahrenheit,
http://sweetontology.net/matrElement#F,,UO:0000303,femto,
http://sweetontology.net/matrElement#Fe,,CHEBI:18248,iron atom,
http://sweetontology.net/matrElement#Fe,,CHEBI:24875,iron cation,
http://sweetontology.net/matrElement#Fe,,CHEBI:29033,iron(2+),
http://sweetontology.net/matrElement#Fe,,CHEBI:29034,iron(3+),
http://sweetontology.net/matrElement#Fe,,CHEBI:52623,iron-57 atom,
http://sweetontology.net/matrElement#Fe,,CHEBI:74712,Phe-Glu,
http://sweetontology.net/matrElement#Fe,,CHEBI:82664,iron(0),
http://sweetontology.net/matrElement#Fluorine,,CHEBI:24061,fluorine atom,
http://sweetontology.net/matrElement#Fluorine,,CHEBI:30236,difluorine,
http://sweetontology.net/matrElement#H,,CHEBI:15378,hydron,
http://sweetontology.net/matrElement#H,,CHEBI:15971,L-histidine,
http://sweetontology.net/matrElement#H,,CHEBI:24636,proton,
http://sweetontology.net/matrElement#H,,CHEBI:29235,hydrogen(.),
http://sweetontology.net/matrElement#H,,CHEBI:29236,protium atom,
http://sweetontology.net/matrElement#H,,CHEBI:29239,hydride,
http://sweetontology.net/matrElement#H,,CHEBI:29300,protide,
http://sweetontology.net/matrElement#H,,CHEBI:29305,protium(.),
http://sweetontology.net/matrElement#H,,CHEBI:29979,L-histidine residue,
http://sweetontology.net/matrElement#H,,CHEBI:30220,helion,
http://sweetontology.net/matrElement#H,,CHEBI:33251,monoatomic hydrogen,
http://sweetontology.net/matrElement#H,,CHEBI:46711,positronium hydride,
http://sweetontology.net/matrElement#H,,CHEBI:46712,positronium protide,
http://sweetontology.net/matrElement#H,,CHEBI:48237,hydrido group,
http://sweetontology.net/matrElement#H,,CHEBI:48238,mu-hydrido group,
http://sweetontology.net/matrElement#H,,CHEBI:49637,hydrogen atom,
http://sweetontology.net/matrElement#H,,CHEBI:64428,H group,
http://sweetontology.net/matrElement#H,,PATO:0001345,h minus,
http://sweetontology.net/matrElement#H,,PATO:0001346,h plus,
http://sweetontology.net/matrElement#H,,UO:0000032,hour,
http://sweetontology.net/matrElement#H,,UO:0000287,hecto,
http://sweetontology.net/matrElement#Ha,,CHEBI:33349,dubnium atom,
http://sweetontology.net/matrElement#Ha,,CHEBI:33357,hassium atom,
http://sweetontology.net/matrElement#Ha,,CHEBI:73924,His-Ala,
http://sweetontology.net/matrElement#Halogen,,CHEBI:24473,halogen,
http://sweetontology.net/matrElement#He,,CHEBI:30216,alpha-particle,
http://sweetontology.net/matrElement#He,,CHEBI:30217,helium atom,
http://sweetontology.net/matrElement#He,,CHEBI:30218,helium-3 atom,
http://sweetontology.net/matrElement#He,,CHEBI:30219,helium-4 atom,
http://sweetontology.net/matrElement#He,,CHEBI:30220,helion,
http://sweetontology.net/matrElement#He,,CHEBI:30221,helium(.1+),
http://sweetontology.net/matrElement#He,,CHEBI:33315,monoatomic helium,
http://sweetontology.net/matrElement#He,,CHEBI:33316,helium(2+),
http://sweetontology.net/matrElement#He,,CHEBI:33681,helium(0),
http://sweetontology.net/matrElement#He,,CHEBI:37003,helium-6 atom,
http://sweetontology.net/matrElement#He,,CHEBI:37004,helium-8 atom,
http://sweetontology.net/matrElement#He,,CHEBI:73928,His-Glu,
http://sweetontology.net/matrElement#Helium,,CHEBI:30217,helium atom,
http://sweetontology.net/matrElement#Helium,,CHEBI:33681,helium(0),
http://sweetontology.net/matrElement#Hg,,CHEBI:16170,mercury(0),
http://sweetontology.net/matrElement#Hg,,CHEBI:1679,3-beta-D-glucopyranuronosyloxy-5-methylisoxazole,
http://sweetontology.net/matrElement#Hg,,CHEBI:16793,mercury(2+),
http://sweetontology.net/matrElement#Hg,,CHEBI:25195,mercury atom,
http://sweetontology.net/matrElement#Hg,,CHEBI:73930,His-Gly,
http://sweetontology.net/matrElement#Hydrogen,,CHEBI:18276,dihydrogen,
http://sweetontology.net/matrElement#Hydrogen,,CHEBI:49637,hydrogen atom,
http://sweetontology.net/matrElement#I,,CHEBI:16382,iodide,
http://sweetontology.net/matrElement#I,,CHEBI:17191,L-isoleucine,
http://sweetontology.net/matrElement#I,,CHEBI:17596,inosine,
http://sweetontology.net/matrElement#I,,CHEBI:24859,iodine atom,
http://sweetontology.net/matrElement#I,,CHEBI:30009,L-isoleucine residue,
http://sweetontology.net/matrElement#I,,CHEBI:33115,iodine(.),
http://sweetontology.net/matrElement#I,,CHEBI:33116,iodine(1+),
http://sweetontology.net/matrElement#I,,CHEBI:36897,monoatomic iodine,
http://sweetontology.net/matrElement#I,,CHEBI:43448,iodo group,
http://sweetontology.net/matrElement#I,,CHEBI:52631,iodine-127 atom,
http://sweetontology.net/matrElement#I,,CHEBI:52636,iodine-129 atom,
http://sweetontology.net/matrElement#Iodine,,CHEBI:17606,diiodine,
http://sweetontology.net/matrElement#Iodine,,CHEBI:24859,iodine atom,
http://sweetontology.net/matrElement#Iron,,CHEBI:18248,iron atom,
http://sweetontology.net/matrElement#K,,CHEBI:18019,L-lysine,
http://sweetontology.net/matrElement#K,,CHEBI:25094,lysine,
http://sweetontology.net/matrElement#K,,CHEBI:26216,potassium atom,
http://sweetontology.net/matrElement#K,,CHEBI:29103,potassium(1+),
http://sweetontology.net/matrElement#K,,CHEBI:29104,kalide,
http://sweetontology.net/matrElement#K,,CHEBI:29967,L-lysine residue,
http://sweetontology.net/matrElement#K,,CHEBI:52632,potassium-39 atom,
http://sweetontology.net/matrElement#K,,UO:0000012,kelvin,
http://sweetontology.net/matrElement#K,,UO:0000294,kilo,
http://sweetontology.net/matrElement#Lead,,CHEBI:25016,lead atom,
http://sweetontology.net/matrElement#Lead,,CHEBI:27889,lead(0),
http://sweetontology.net/matrElement#Li,,CHEBI:30144,lithide,
http://sweetontology.net/matrElement#Li,,CHEBI:30145,lithium atom,
http://sweetontology.net/matrElement#Li,,CHEBI:49713,lithium(1+),
http://sweetontology.net/matrElement#Li,,CHEBI:52458,lithium-7 atom,
http://sweetontology.net/matrElement#Li,,CHEBI:52621,lithium-6 atom,
http://sweetontology.net/matrElement#Li,,CHEBI:74540,Leu-Ile,
http://sweetontology.net/matrElement#Lithium,,CHEBI:30145,lithium atom,
http://sweetontology.net/matrElement#Magnesium,,CHEBI:25107,magnesium atom,
http://sweetontology.net/matrElement#Manganese,,CHEBI:18291,manganese atom,
http://sweetontology.net/matrElement#Manganese,,CHEBI:35154,manganese(0),
http://sweetontology.net/matrElement#Mercury,,CHEBI:16170,mercury(0),
http://sweetontology.net/matrElement#Mercury,,CHEBI:25195,mercury atom,
http://sweetontology.net/matrElement#Metal,,ENVO:01001069,metallic material,
http://sweetontology.net/matrElement#Metalloid,,CHEBI:137980,metalloid atom,
http://sweetontology.net/matrElement#Mg,,CHEBI:18420,magnesium(2+),
http://sweetontology.net/matrElement#Mg,,CHEBI:25107,magnesium atom,
http://sweetontology.net/matrElement#Mg,,CHEBI:33974,magnesium(1+),
http://sweetontology.net/matrElement#Mg,,CHEBI:39127,magnesium cation,
http://sweetontology.net/matrElement#Mg,,CHEBI:39128,magnesium ion,
http://sweetontology.net/matrElement#Mg,,CHEBI:52763,magnesium-25 atom,
http://sweetontology.net/matrElement#Mg,,CHEBI:73611,Met-Gly,
http://sweetontology.net/matrElement#Mg,,UO:0000022,milligram,
http://sweetontology.net/matrElement#Mn,,CHEBI:18291,manganese atom,
http://sweetontology.net/matrElement#Mn,,CHEBI:25155,manganese cation,
http://sweetontology.net/matrElement#Mn,,CHEBI:25158,manganese(4+),
http://sweetontology.net/matrElement#Mn,,CHEBI:29035,manganese(2+),
http://sweetontology.net/matrElement#Mn,,CHEBI:29041,manganese(3+),
http://sweetontology.net/matrElement#Mn,,CHEBI:33011,manganide,
http://sweetontology.net/matrElement#Mn,,CHEBI:35154,manganese(0),
http://sweetontology.net/matrElement#Mo,,CHEBI:135936,Molybdenum Mo-99,
http://sweetontology.net/matrElement#Mo,,CHEBI:28685,molybdenum atom,
http://sweetontology.net/matrElement#Mo,,CHEBI:30511,molybdenum(5+),
http://sweetontology.net/matrElement#Mo,,CHEBI:37239,molybdenum cation,
http://sweetontology.net/matrElement#Mo,,CHEBI:49414,molybdenum(4+),
http://sweetontology.net/matrElement#Mo,,CHEBI:49446,molybdenum(6+),
http://sweetontology.net/matrElement#Mo,,CHEBI:52633,molybdenum-95,
http://sweetontology.net/matrElement#Molybdenum,,CHEBI:28685,molybdenum atom,
http://sweetontology.net/matrElement#N,,CHEBI:17196,L-asparagine,
http://sweetontology.net/matrElement#N,,CHEBI:22653,asparagine,
http://sweetontology.net/matrElement#N,,CHEBI:25555,nitrogen atom,
http://sweetontology.net/matrElement#N,,CHEBI:29240,nitride(3-),
http://sweetontology.net/matrElement#N,,CHEBI:29351,nitrogen(.),
http://sweetontology.net/matrElement#N,,CHEBI:29352,nitrogen(1+),
http://sweetontology.net/matrElement#N,,CHEBI:30222,neutron,
http://sweetontology.net/matrElement#N,,CHEBI:30226,azanidylidene group,
http://sweetontology.net/matrElement#N,,CHEBI:30227,azanediidyl group,
http://sweetontology.net/matrElement#N,,CHEBI:30228,azanetriyl group,
http://sweetontology.net/matrElement#N,,CHEBI:30229,azanylylidene group,
http://sweetontology.net/matrElement#N,,CHEBI:30230,azanylidyne group,
http://sweetontology.net/matrElement#N,,CHEBI:33268,monoatomic nitrogen,
http://sweetontology.net/matrElement#N,,CHEBI:33792,canonical ribonucleoside residue,
http://sweetontology.net/matrElement#N,,CHEBI:36934,nitrogen-15 atom,
http://sweetontology.net/matrElement#N,,CHEBI:36935,nitrogen-13 atom,
http://sweetontology.net/matrElement#N,,CHEBI:36936,nitrogen-16 atom,
http://sweetontology.net/matrElement#N,,CHEBI:36937,nitrogen-17 atom,
http://sweetontology.net/matrElement#N,,CHEBI:36938,nitrogen-14 atom,
http://sweetontology.net/matrElement#N,,CHEBI:50347,L-asparagine residue,
http://sweetontology.net/matrElement#N,,UO:0000075,normal,
http://sweetontology.net/matrElement#N,,UO:0000108,newton,
http://sweetontology.net/matrElement#N,,UO:0000300,nano,
http://sweetontology.net/matrElement#N,,UO:0000302,pico,
http://sweetontology.net/matrElement#Na,,CHEBI:26708,sodium atom,
http://sweetontology.net/matrElement#Na,,CHEBI:29101,sodium(1+),
http://sweetontology.net/matrElement#Na,,CHEBI:29102,natride,
http://sweetontology.net/matrElement#Na,,CHEBI:33696,nucleic acid,
http://sweetontology.net/matrElement#Na,,CHEBI:52634,sodium-23 atom,
http://sweetontology.net/matrElement#Ne,,CHEBI:33310,neon atom,
http://sweetontology.net/matrElement#Ne,,CHEBI:49993,neon(0),
http://sweetontology.net/matrElement#Ne,,CHEBI:49994,monoatomic neon,
http://sweetontology.net/matrElement#Ne,,CHEBI:49996,neon(.1+),
http://sweetontology.net/matrElement#Ne,,CHEBI:73824,Asn-Glu,
http://sweetontology.net/matrElement#Neon,,CHEBI:33310,neon atom,
http://sweetontology.net/matrElement#Nitrogen,,CHEBI:17997,dinitrogen,
http://sweetontology.net/matrElement#Nitrogen,,CHEBI:25555,nitrogen atom,
http://sweetontology.net/matrElement#NobleGas,,CHEBI:33309,noble gas atom,
http://sweetontology.net/matrElement#Nonmetal,,CHEBI:25585,nonmetal atom,
http://sweetontology.net/matrElement#O,,CHEBI:25805,oxygen atom,
http://sweetontology.net/matrElement#O,,CHEBI:29193,oxide(.1-),
http://sweetontology.net/matrElement#O,,CHEBI:29194,monooxygen,
http://sweetontology.net/matrElement#O,,CHEBI:29354,oxy group,
http://sweetontology.net/matrElement#O,,CHEBI:29355,oxido group,
http://sweetontology.net/matrElement#O,,CHEBI:29356,oxide(2-),
http://sweetontology.net/matrElement#O,,CHEBI:33264,monoatomic oxygen,
http://sweetontology.net/matrElement#O,,CHEBI:33815,oxygen-18 atom,
http://sweetontology.net/matrElement#O,,CHEBI:33818,oxygen-16 atom,
http://sweetontology.net/matrElement#O,,CHEBI:33819,oxygen-17 atom,
http://sweetontology.net/matrElement#O,,CHEBI:36932,oxygen-15 atom,
http://sweetontology.net/matrElement#O,,CHEBI:36933,oxygen-19 atom,
http://sweetontology.net/matrElement#O,,CHEBI:46629,oxo group,
http://sweetontology.net/matrElement#Oxygen,,CHEBI:15379,dioxygen,
http://sweetontology.net/matrElement#Oxygen,,CHEBI:25805,oxygen atom,
http://sweetontology.net/matrElement#P,,CHEBI:17203,L-proline,
http://sweetontology.net/matrElement#P,,CHEBI:17802,pseudouridine,
http://sweetontology.net/matrElement#P,,CHEBI:24636,proton,
http://sweetontology.net/matrElement#P,,CHEBI:28659,phosphorus atom,
http://sweetontology.net/matrElement#P,,CHEBI:30206,phosphanetriyl group,
http://sweetontology.net/matrElement#P,,CHEBI:30207,phosphorus(.),
http://sweetontology.net/matrElement#P,,CHEBI:33466,monoatomic phosphorus,
http://sweetontology.net/matrElement#P,,CHEBI:33467,phosphorus(1+),
http://sweetontology.net/matrElement#P,,CHEBI:33468,phosphide(3-),
http://sweetontology.net/matrElement#P,,CHEBI:33469,phosphide(1-),
http://sweetontology.net/matrElement#P,,CHEBI:37971,phosphorus-31 atom,
http://sweetontology.net/matrElement#P,,CHEBI:37972,phosphorus-32 atom,
http://sweetontology.net/matrElement#P,,CHEBI:37973,phosphorus-33 atom,
http://sweetontology.net/matrElement#P,,CHEBI:50342,L-proline residue,
http://sweetontology.net/matrElement#P,,PATO:0001346,h plus,
http://sweetontology.net/matrElement#P,,UO:0000258,poise,
http://sweetontology.net/matrElement#P,,UO:0000290,peta,
http://sweetontology.net/matrElement#Pb,,CHEBI:25016,lead atom,
http://sweetontology.net/matrElement#Pb,,CHEBI:27889,lead(0),
http://sweetontology.net/matrElement#Pb,,CHEBI:30180,lead(4+),
http://sweetontology.net/matrElement#Pb,,CHEBI:49807,lead(2+),
http://sweetontology.net/matrElement#Pb,,CHEBI:52455,lead-207,
http://sweetontology.net/matrElement#Pb,,CHEBI:53319,polybutadiene macromolecule,
http://sweetontology.net/matrElement#Pb,,CHEBI:60686,polybutadiene polymer,
http://sweetontology.net/matrElement#Pb,,TO:0000477,panicle blast disease resistance,
http://sweetontology.net/matrElement#Phosphorus,,CHEBI:28659,phosphorus atom,
http://sweetontology.net/matrElement#Phosphorus,,CHEBI:35895,tetraphosphorus,
http://sweetontology.net/matrElement#Potassium,,CHEBI:26216,potassium atom,
http://sweetontology.net/matrElement#Radon,,CHEBI:33314,radon atom,
http://sweetontology.net/matrElement#Rn,,CHEBI:33314,radon atom,
http://sweetontology.net/matrElement#Rn,,CHEBI:33491,radon-220 atom,
http://sweetontology.net/matrElement#Rn,,CHEBI:33492,radon-222 atom,
http://sweetontology.net/matrElement#Rn,,CHEBI:33493,radon-219 atom,
http://sweetontology.net/matrElement#Rn,,CHEBI:49997,radon(0),
http://sweetontology.net/matrElement#Rn,,CHEBI:49998,radon(.1+),
http://sweetontology.net/matrElement#Rn,,CHEBI:49999,monoatomic radon,
http://sweetontology.net/matrElement#S,,CHEBI:15138,sulfide(2-),
http://sweetontology.net/matrElement#S,,CHEBI:17115,L-serine,
http://sweetontology.net/matrElement#S,,CHEBI:17909,polysulfur,
http://sweetontology.net/matrElement#S,,CHEBI:26833,sulfur atom,
http://sweetontology.net/matrElement#S,,CHEBI:29316,sulfide(.1-),
http://sweetontology.net/matrElement#S,,CHEBI:29830,sulfanediyl group,
http://sweetontology.net/matrElement#S,,CHEBI:29831,sulfido group,
http://sweetontology.net/matrElement#S,,CHEBI:29832,sulfur(1+),
http://sweetontology.net/matrElement#S,,CHEBI:29833,thioxo group,
http://sweetontology.net/matrElement#S,,CHEBI:29999,L-serine residue,
http://sweetontology.net/matrElement#S,,CHEBI:33411,monoatomic sulfur,
http://sweetontology.net/matrElement#S,,CHEBI:36368,strange quark,
